frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.src,ip.dst,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 15, 2025 00:43:54.464594000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3cc,,8883.0,58133.0,0x0010,4076.0,-1.0,0xa941,0101080ab843d863b1ce64e2,,,,0
"Jan 15, 2025 00:43:54.464599000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3cb,,8883.0,58133.0,0x0010,4121.0,-1.0,0xa15c,0101080ab843d863b1ce64e2,,,,0
"Jan 15, 2025 00:44:24.486596000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a27,,58133.0,8883.0,0x0018,501.0,-1.0,0xee00,0101080ab1ceda30b843d863,,,,0
"Jan 15, 2025 00:44:24.492818000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3ab,,8883.0,58133.0,0x0018,4121.0,-1.0,0x234e,0101080ab8444dafb1ceda30,,,,0
"Jan 15, 2025 00:44:24.492856000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a45,,58133.0,8883.0,0x0010,501.0,-1.0,0xc4a1,0101080ab1ceda36b8444daf,,,,0
"Jan 15, 2025 00:44:39.125883000 India Standard Time",67,eth:ethertype:ip:udp:dns,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.2,0x02,64.0,17.0,0x25dd,,,,,,,,,,49572.0,53.0,0
"Jan 15, 2025 00:44:39.132710000 India Standard Time",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.2,192.168.20.41,0x02,61.0,17.0,0xa080,,,,,,,,,,53.0,49572.0,0
"Jan 15, 2025 00:44:39.132788000 India Standard Time",90,eth:ethertype:ip:udp:ntp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.3,0x02,64.0,17.0,0xa6d1,,,,,,,,,,45849.0,123.0,0
"Jan 15, 2025 00:44:39.138681000 India Standard Time",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.3,192.168.20.41,0x02,61.0,17.0,0x3876,,,,,,,,,,123.0,45849.0,0
"Jan 15, 2025 00:44:53.412601000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x949c,,58133.0,8883.0,0x0010,501.0,-1.0,0x9d3b,0101080ab1cf4b2eb8444daf,,,,0
"Jan 15, 2025 00:44:53.412649000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x949b,,58133.0,8883.0,0x0018,501.0,-1.0,0xa73c,0101080ab1cf4b2eb8444daf,,,,0
"Jan 15, 2025 00:44:53.412663000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x949a,,58133.0,8883.0,0x0010,501.0,-1.0,0x1bfd,0101080ab1cf4b2eb8444daf,,,,0
"Jan 15, 2025 00:44:53.412675000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9499,,58133.0,8883.0,0x0018,501.0,-1.0,0x3c09,0101080ab1cf4b2eb8444daf,,,,0
"Jan 15, 2025 00:44:53.412691000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9498,,58133.0,8883.0,0x0010,501.0,-1.0,0x7bbd,0101080ab1cf4b2eb8444daf,,,,0
"Jan 15, 2025 00:44:53.412705000 India Standard Time",594,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x982f,,58133.0,8883.0,0x0018,501.0,-1.0,0x21d8,0101080ab1cf4b2eb8444daf,,,,0
"Jan 15, 2025 00:44:53.419647000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c9,,8883.0,58133.0,0x0010,4166.0,-1.0,0xc909,0101080ab844beadb1cf4b2e,,,,0
"Jan 15, 2025 00:44:53.419672000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c8,,8883.0,58133.0,0x0010,4212.0,-1.0,0xbd8b,0101080ab844beadb1cf4b2e,,,,0
"Jan 15, 2025 00:44:53.419679000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c7,,8883.0,58133.0,0x0010,4257.0,-1.0,0xb5a6,0101080ab844beadb1cf4b2e,,,,0
"Jan 15, 2025 00:44:55.414703000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a1f,,58133.0,8883.0,0x0018,501.0,-1.0,0x4286,0101080ab1cf5300b844bead,,,,0
"Jan 15, 2025 00:44:55.420712000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3a7,,8883.0,58133.0,0x0018,4257.0,-1.0,0x1494,0101080ab844c67fb1cf5300,,,,0
"Jan 15, 2025 00:44:55.420741000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a3d,,58133.0,8883.0,0x0010,501.0,-1.0,0xb46a,0101080ab1cf5306b844c67f,,,,0
"Jan 15, 2025 00:45:25.450708000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a1d,,58133.0,8883.0,0x0018,501.0,-1.0,0xc29e,0101080ab1cfc854b844c67f,,,,0
"Jan 15, 2025 00:45:25.505665000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3a6,,8883.0,58133.0,0x0018,4257.0,-1.0,0x2d12,0101080ab8453c00b1cfc854,,,,0
"Jan 15, 2025 00:45:25.505852000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a3b,,58133.0,8883.0,0x0010,501.0,-1.0,0xc925,0101080ab1cfc88bb8453c00,,,,0
"Jan 15, 2025 00:45:39.143208000 India Standard Time",67,eth:ethertype:ip:udp:dns,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.2,0x02,64.0,17.0,0x9862,,,,,,,,,,50366.0,53.0,0
"Jan 15, 2025 00:45:39.150133000 India Standard Time",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.2,192.168.20.41,0x02,61.0,17.0,0x7e6f,,,,,,,,,,53.0,50366.0,0
"Jan 15, 2025 00:45:39.150212000 India Standard Time",90,eth:ethertype:ip:udp:ntp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.3,0x02,64.0,17.0,0x7f7f,,,,,,,,,,55637.0,123.0,0
"Jan 15, 2025 00:45:39.155704000 India Standard Time",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.3,192.168.20.41,0x02,61.0,17.0,0x8b1f,,,,,,,,,,123.0,55637.0,0
"Jan 15, 2025 00:45:53.295399000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9492,,58133.0,8883.0,0x0010,501.0,-1.0,0xf96a,0101080ab1d03518b8453c00,,,,0
"Jan 15, 2025 00:45:53.295423000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9491,,58133.0,8883.0,0x0018,501.0,-1.0,0x61e5,0101080ab1d03518b8453c00,,,,0
"Jan 15, 2025 00:45:53.295433000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9490,,58133.0,8883.0,0x0010,501.0,-1.0,0x3e76,0101080ab1d03518b8453c00,,,,0
"Jan 15, 2025 00:45:53.295451000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x948f,,58133.0,8883.0,0x0018,501.0,-1.0,0x9f51,0101080ab1d03518b8453c00,,,,0
"Jan 15, 2025 00:45:53.295460000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x948e,,58133.0,8883.0,0x0010,501.0,-1.0,0x3d60,0101080ab1d03518b8453c00,,,,0
"Jan 15, 2025 00:45:53.295480000 India Standard Time",594,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9825,,58133.0,8883.0,0x0018,501.0,-1.0,0xc7b0,0101080ab1d03518b8453c00,,,,0
"Jan 15, 2025 00:45:53.301658000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c4,,8883.0,58133.0,0x0010,4302.0,-1.0,0xd5d6,0101080ab845a898b1d03518,,,,0
"Jan 15, 2025 00:45:53.301679000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c3,,8883.0,58133.0,0x0010,4370.0,-1.0,0xc49a,0101080ab845a898b1d03518,,,,0
"Jan 15, 2025 00:45:53.342862000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c2,,8883.0,58133.0,0x0010,4393.0,-1.0,0xc24a,0101080ab845a8c1b1d03518,,,,0
"Jan 15, 2025 00:45:56.297818000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a15,,58133.0,8883.0,0x0018,501.0,-1.0,0x00b9,0101080ab1d040d3b845a8c1,,,,0
"Jan 15, 2025 00:45:56.306426000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3c1,,8883.0,58133.0,0x0010,4393.0,-1.0,0xaadd,0101080ab845b454b1d040d3,,,,0
"Jan 15, 2025 00:45:56.306451000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3a1,,8883.0,58133.0,0x0018,4393.0,-1.0,0x9fa1,0101080ab845b454b1d040d3,,,,0
"Jan 15, 2025 00:45:56.306491000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a33,,58133.0,8883.0,0x0010,501.0,-1.0,0xb9ea,0101080ab1d040dbb845b454,,,,0
"Jan 15, 2025 00:46:26.336671000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a13,,58133.0,8883.0,0x0018,501.0,-1.0,0x3025,0101080ab1d0b62ab845b454,,,,0
"Jan 15, 2025 00:46:26.343916000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3a0,,8883.0,58133.0,0x0018,4393.0,-1.0,0x40b5,0101080ab84629aab1d0b62a,,,,0
"Jan 15, 2025 00:46:26.343945000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a31,,58133.0,8883.0,0x0010,501.0,-1.0,0xceff,0101080ab1d0b631b84629aa,,,,0
"Jan 15, 2025 00:46:39.160283000 India Standard Time",67,eth:ethertype:ip:udp:dns,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.2,0x02,64.0,17.0,0x8c6d,,,,,,,,,,44612.0,53.0,0
"Jan 15, 2025 00:46:39.167663000 India Standard Time",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.2,192.168.20.41,0x02,61.0,17.0,0xc4ba,,,,,,,,,,53.0,44612.0,0
"Jan 15, 2025 00:46:39.167744000 India Standard Time",90,eth:ethertype:ip:udp:ntp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.3,0x02,64.0,17.0,0x0fdd,,,,,,,,,,39803.0,123.0,0
"Jan 15, 2025 00:46:39.173988000 India Standard Time",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.3,192.168.20.41,0x02,61.0,17.0,0x80a4,,,,,,,,,,123.0,39803.0,0
"Jan 15, 2025 00:46:52.870111000 India Standard Time",115,eth:ethertype:ip:udp:dtls,0c:03:36:87:00:00,02:42:2a:62:80:00,192.168.4.3,192.168.20.21,0x02,61.0,17.0,0x9f78,,,,,,,,,,41671.0,5684.0,0
"Jan 15, 2025 00:46:53.811096000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9488,,58133.0,8883.0,0x0010,501.0,-1.0,0xc424,0101080ab1d1217cb84629aa,,,,0
"Jan 15, 2025 00:46:53.811130000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9487,,58133.0,8883.0,0x0018,501.0,-1.0,0x9c61,0101080ab1d1217cb84629aa,,,,0
"Jan 15, 2025 00:46:53.811139000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9486,,58133.0,8883.0,0x0010,501.0,-1.0,0x9d0c,0101080ab1d1217cb84629aa,,,,0
"Jan 15, 2025 00:46:53.811149000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9485,,58133.0,8883.0,0x0018,501.0,-1.0,0xc16e,0101080ab1d1217cb84629aa,,,,0
"Jan 15, 2025 00:46:53.811162000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9484,,58133.0,8883.0,0x0010,501.0,-1.0,0x1a41,0101080ab1d1217cb84629aa,,,,0
"Jan 15, 2025 00:46:53.811173000 India Standard Time",594,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x981b,,58133.0,8883.0,0x0018,501.0,-1.0,0x01cf,0101080ab1d1217cb84629aa,,,,0
"Jan 15, 2025 00:46:53.817927000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3be,,8883.0,58133.0,0x0010,4438.0,-1.0,0xddb0,0101080ab84694fcb1d1217c,,,,0
"Jan 15, 2025 00:46:53.817947000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3bd,,8883.0,58133.0,0x0010,4483.0,-1.0,0xd233,0101080ab84694fcb1d1217c,,,,0
"Jan 15, 2025 00:46:53.817953000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3bc,,8883.0,58133.0,0x0010,4528.0,-1.0,0xca4e,0101080ab84694fcb1d1217c,,,,0
"Jan 15, 2025 00:46:56.813616000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a0b,,58133.0,8883.0,0x0018,501.0,-1.0,0x8458,0101080ab1d12d37b84694fc,,,,0
"Jan 15, 2025 00:46:56.820629000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc39c,,8883.0,58133.0,0x0018,4528.0,-1.0,0x70bc,0101080ab846a0b7b1d12d37,,,,0
"Jan 15, 2025 00:46:56.820660000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a29,,58133.0,8883.0,0x0010,501.0,-1.0,0xc24e,0101080ab1d12d3eb846a0b7,,,,0
"Jan 15, 2025 00:47:26.849680000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a09,,58133.0,8883.0,0x0018,501.0,-1.0,0xd97d,0101080ab1d1a28bb846a0b7,,,,0
"Jan 15, 2025 00:47:26.856952000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc39b,,8883.0,58133.0,0x0018,4528.0,-1.0,0x1514,0101080ab847160bb1d1a28b,,,,0
"Jan 15, 2025 00:47:26.856979000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a27,,58133.0,8883.0,0x0010,501.0,-1.0,0xd767,0101080ab1d1a292b847160b,,,,0
"Jan 15, 2025 00:47:28.676121000 India Standard Time",67,eth:ethertype:ip:udp:coap,0c:03:36:87:00:00,02:42:2c:ff:d9:00,192.168.4.1,192.168.20.15,0x02,61.0,17.0,0x5399,,,,,,,,,,38024.0,5683.0,0
"Jan 15, 2025 00:47:31.652134000 India Standard Time",67,eth:ethertype:ip:udp:coap,0c:03:36:87:00:00,02:42:cb:b5:ff:00,192.168.4.1,192.168.20.16,0x02,61.0,17.0,0xd14c,,,,,,,,,,40819.0,5683.0,0
"Jan 15, 2025 00:47:36.083581000 India Standard Time",67,eth:ethertype:ip:udp:coap,0c:03:36:87:00:00,02:42:39:ca:09:00,192.168.4.1,192.168.20.18,0x02,61.0,17.0,0x8914,,,,,,,,,,58576.0,5683.0,0
"Jan 15, 2025 00:47:39.178745000 India Standard Time",67,eth:ethertype:ip:udp:dns,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.2,0x02,64.0,17.0,0x2ef6,,,,,,,,,,44635.0,53.0,0
"Jan 15, 2025 00:47:39.187110000 India Standard Time",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.2,192.168.20.41,0x02,61.0,17.0,0x7de5,,,,,,,,,,53.0,44635.0,0
"Jan 15, 2025 00:47:39.187208000 India Standard Time",90,eth:ethertype:ip:udp:ntp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.3,0x02,64.0,17.0,0x38f2,,,,,,,,,,38636.0,123.0,0
"Jan 15, 2025 00:47:39.193690000 India Standard Time",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.3,192.168.20.41,0x02,61.0,17.0,0xb6f2,,,,,,,,,,123.0,38636.0,0
"Jan 15, 2025 00:47:54.742224000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x947e,,58133.0,8883.0,0x0010,501.0,-1.0,0x52eb,0101080ab1d20f7fb847160b,,,,0
"Jan 15, 2025 00:47:54.742264000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x947d,,58133.0,8883.0,0x0018,501.0,-1.0,0x7c7f,0101080ab1d20f7fb847160b,,,,0
"Jan 15, 2025 00:47:54.742292000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x947c,,58133.0,8883.0,0x0010,501.0,-1.0,0x397d,0101080ab1d20f7fb847160b,,,,0
"Jan 15, 2025 00:47:54.742305000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x947b,,58133.0,8883.0,0x0018,501.0,-1.0,0x9ee7,0101080ab1d20f7fb847160b,,,,0
"Jan 15, 2025 00:47:54.742318000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x947a,,58133.0,8883.0,0x0010,501.0,-1.0,0xc4ca,0101080ab1d20f7fb847160b,,,,0
"Jan 15, 2025 00:47:54.742331000 India Standard Time",594,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9811,,58133.0,8883.0,0x0018,501.0,-1.0,0x1fca,0101080ab1d20f7fb847160b,,,,0
"Jan 15, 2025 00:47:54.750410000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3b9,,8883.0,58133.0,0x0010,4574.0,-1.0,0xe24b,0101080ab8478300b1d20f7f,,,,0
"Jan 15, 2025 00:47:54.750433000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3b8,,8883.0,58133.0,0x0010,4619.0,-1.0,0xd6ce,0101080ab8478300b1d20f7f,,,,0
"Jan 15, 2025 00:47:54.751221000 India Standard Time",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc3b7,,8883.0,58133.0,0x0010,4664.0,-1.0,0xcee8,0101080ab8478301b1d20f7f,,,,0
"Jan 15, 2025 00:47:57.744635000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a01,,58133.0,8883.0,0x0018,501.0,-1.0,0x4a0d,0101080ab1d21b3ab8478301,,,,0
"Jan 15, 2025 00:47:57.750529000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc397,,8883.0,58133.0,0x0018,4664.0,-1.0,0x3545,0101080ab8478eb9b1d21b3a,,,,0
"Jan 15, 2025 00:47:57.750563000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a1f,,58133.0,8883.0,0x0010,501.0,-1.0,0xc774,0101080ab1d21b40b8478eb9,,,,0
"Jan 15, 2025 00:48:27.780602000 India Standard Time",97,eth:ethertype:ip:tcp:tls,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x99ff,,58133.0,8883.0,0x0018,501.0,-1.0,0x6072,0101080ab1d2908eb8478eb9,,,,0
"Jan 15, 2025 00:48:27.787376000 India Standard Time",97,eth:ethertype:ip:tcp:tls,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.4,192.168.20.41,0x02,61.0,6.0,0xc396,,8883.0,58133.0,0x0018,4664.0,-1.0,0xd270,0101080ab848040db1d2908e,,,,0
"Jan 15, 2025 00:48:27.787404000 India Standard Time",66,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9a1d,,58133.0,8883.0,0x0010,501.0,-1.0,0xdc8d,0101080ab1d29094b848040d,,,,0
"Jan 15, 2025 00:48:39.199750000 India Standard Time",67,eth:ethertype:ip:udp:dns,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.2,0x02,64.0,17.0,0x9e89,,,,,,,,,,45460.0,53.0,0
"Jan 15, 2025 00:48:39.208329000 India Standard Time",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.2,192.168.20.41,0x02,61.0,17.0,0x2c33,,,,,,,,,,53.0,45460.0,0
"Jan 15, 2025 00:48:39.208410000 India Standard Time",90,eth:ethertype:ip:udp:ntp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.3,0x02,64.0,17.0,0xc2e7,,,,,,,,,,40255.0,123.0,0
"Jan 15, 2025 00:48:39.214639000 India Standard Time",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:db:ec:8b:00,192.168.0.3,192.168.20.41,0x02,61.0,17.0,0x2e50,,,,,,,,,,123.0,40255.0,0
"Jan 15, 2025 00:48:56.917114000 India Standard Time",1514,eth:ethertype:ip:tcp,02:42:db:ec:8b:00,0c:03:36:87:00:00,192.168.20.41,192.168.0.4,0x02,64.0,6.0,0x9474,,58133.0,8883.0,0x0010,501.0,-1.0,0x23b3,0101080ab1d3025eb848040d,,,,0
